User Photo,User Name,Rank,Time,text,sentiment
https://lh3.googleusercontent.com/a-/ALV-UjUbem1x-s9nxMBajS5ms6CX1CkSEfjS4aYVk84ldyGf9dbDr7ZZjg=w36-h36-p-rp-mo-ba3-br100,Davide Bulfone,Local Guide · 67 reviews · 42 photos,3 years ago,"Great food, average price",5
https://lh3.googleusercontent.com/a-/ALV-UjUvI9MdyHTk8YWknBXlmrFWbvikWmaehwG5ly4UifV1EjwwEvyz=w36-h36-p-rp-mo-br100,Cris,6 reviews,5 years ago,"Very good meat and fries, unlimited drinks",5
https://lh3.googleusercontent.com/a-/ALV-UjXHzesIhrljrGtJlkWiEmZL1F74H4FSoRyJgZVGx2tM9YRHa5bV_A=w36-h36-p-rp-mo-ba5-br100,Luizi Guimarães,Local Guide · 153 reviews · 592 photos,2 years ago,Very good hamburger,5
https://lh3.googleusercontent.com/a-/ALV-UjV6CtJAhRE-4ozZ1xXy5IV3IS5pCGYffU1bGElfKy_n4fosejz-bQ=w36-h36-p-rp-mo-ba3-br100,Cris Schneider,Local Guide · 26 reviews · 1 photo,6 years ago,Good fight with the best burgers,4
https://lh3.googleusercontent.com/a/ACg8ocIDfEq2LkG_ZRqTiXCxD3OwFcPqpdjGD1gFWdbT7-xHHO_MYQ=w36-h36-p-rp-mo-ba5-br100,Guillermo Gutierrez,Local Guide · 510 reviews · 4 photos,a year ago,Delicious burgers and roasted peanuts.,5
https://lh3.googleusercontent.com/a-/ALV-UjX69K_9Otcz1j_hb4Jnf2eFOdtUfhQuqX-RmqLSdBq5X9hYC0lYpg=w36-h36-p-rp-mo-ba4-br100,Alessandro Zilio,Local Guide · 91 reviews · 248 photos,5 years ago,American style hamburger. Yummy!!!,5
https://lh3.googleusercontent.com/a-/ALV-UjUP3h7ydrQfkp-m1rL7AYdzD9wFI1tGst8qsLARADgqedaRKr56=w36-h36-p-rp-mo-ba6-br100,Mathieu De Tonnac,"Local Guide · 638 reviews · 1,421 photos",6 years ago,"A Real American-Style Burger, Clean and Efficient",5
https://lh3.googleusercontent.com/a-/ALV-UjXOxvvqZGP2SIV3Vby9FvDHRkwkq_X18C5aqzSmST8oMRyoVAEYsQ=w36-h36-p-rp-mo-ba4-br100,Esti Naib,Local Guide · 53 reviews · 67 photos,a year ago,Everything great and good,5
https://lh3.googleusercontent.com/a-/ALV-UjV_ai90T-OgBKArFu59mUYsCb-bPQRokdNNl_qEc3bpDoh3Wu_41g=w36-h36-p-rp-mo-ba3-br100,Wanderlei Do Nascimento,Local Guide · 35 reviews · 16 photos,4 years ago,Very good,5
https://lh3.googleusercontent.com/a/ACg8ocJ4MF9Luwf965xqrFsaVkSQpUsXFODt9IlHHbc-QZtTU5IFrQ=w36-h36-p-rp-mo-br100,gabriel,51 reviews · 31 photos,4 years ago,Very rich,5
https://lh3.googleusercontent.com/a-/ALV-UjUgi0AlaGA0nLf7r3iRkaNep6ZDFDn_wEljPFqSeH_lDsXiCAtf=w36-h36-p-rp-mo-br100,Vanessa G,25 reviews · 2 photos,5 years ago,"Top, Excellent, I enjoyed it!",5
https://lh3.googleusercontent.com/a/ACg8ocKbEZeJ5wo7zUkpq-UV5t_pcZ-CnWIBqcZPWWe17TWqgV7j_g=w36-h36-p-rp-mo-ba4-br100,Johan Lundkvist,Local Guide · 178 reviews · 203 photos,7 years ago,Superb burgers - always worth a visit,5
https://lh3.googleusercontent.com/a-/ALV-UjWyM-MZiI75Huaz7hoY3fJn3u8Jl2jYjBUrALLVKKsl86CxGRBIMw=w36-h36-p-rp-mo-ba3-br100,Gerson rodrigues,Local Guide · 51 reviews,4 years ago,"GOOD SERVICE, GREAT SNACKS, GOOD PRICE",5
https://lh3.googleusercontent.com/a-/ALV-UjXDXYoECwrkONRXMNtvA5I6Appbjc-vuBjqHSAqDc8OIEu7qQHU1g=w36-h36-p-rp-mo-ba5-br100,Jacqueline Sier,Local Guide · 191 reviews · 217 photos,5 years ago,Delicious freshly made meal.,5
https://lh3.googleusercontent.com/a-/ALV-UjXdt0ZzqCuykcZXxD_tshY2eiyjitHwrrD2aAZ-4iQ83WTT7bX-=w36-h36-p-rp-mo-ba5-br100,Susana Luque del Rio,Local Guide · 205 reviews · 373 photos,7 months ago,Fantastic burgers,5
https://lh3.googleusercontent.com/a-/ALV-UjUPPaZKzpfCqbZH-QOa8pUhRzblcVszVc8w6Jwj6FdhxkEyqXI=w36-h36-p-rp-mo-ba4-br100,Jonathan Thompson,Local Guide · 129 reviews · 88 photos,6 years ago,"Really good burgers, no fuss.",5
https://lh3.googleusercontent.com/a-/ALV-UjUL-xuDuIzjvle2OFK7Nm_I1PaSw98lkZccpf4X2gy4lJrKxolR2Q=w36-h36-p-rp-mo-br100,Henrique Castro,6 reviews,11 months ago,Exceeded expectations,5
https://lh3.googleusercontent.com/a/ACg8ocJ6up16UR8O285Ost_PEsNln1mvoKnNsEYPICrBnlzh6ETC4g=w36-h36-p-rp-mo-ba3-br100,Pablo Soler,Local Guide · 63 reviews · 25 photos,4 years ago,Great burgers and homemade fries!,5
https://lh3.googleusercontent.com/a-/ALV-UjU4oQuzRcSjblI2MkUFODgGNAx7po8q1QnYg8KtIELyTHO1lAB3=w36-h36-p-rp-mo-br100,Douglas Raphael,11 reviews · 9 photos,4 years ago,Very good hamburger!!!,5
https://lh3.googleusercontent.com/a-/ALV-UjWssgxFc8JOb6I4UqRUpMgl6Kc_bwKoIbpyat9cQN0ZHMo35Vzwpg=w36-h36-p-rp-mo-ba4-br100,Victor Lionnet,Local Guide · 52 reviews · 3 photos,3 months ago,$$$$ for what it is,5
https://lh3.googleusercontent.com/a/ACg8ocLmf6EbDU_CFtM2HhzgfXsFMGvoZUQqfqXEaYJgImFA1zZtHRzw=w36-h36-p-rp-mo-br100,Ricardo Kosak,579 reviews,11 months ago,Super recommended,5
https://lh3.googleusercontent.com/a/ACg8ocI6MNRlyhxd6qIk_ARg82_iOB6Ggy5FwGoG2x_yBTEOIR8aMA=w36-h36-p-rp-mo-br100,waryong ee,11 reviews · 3 photos,4 years ago,The aroma of a rough burger and the wonder of infinite peanuts,5
https://lh3.googleusercontent.com/a-/ALV-UjWW_OJ7TSjVD2qteeD-Y5XOi7XwIcfpGZMB2iP5zvWDtSuzo9egBA=w36-h36-p-rp-mo-ba5-br100,Laura Perez,Local Guide · 236 reviews · 827 photos,6 years ago,One of the best burgers in New York,5
https://lh3.googleusercontent.com/a/ACg8ocItDJguVbLdN-kLGcrtyFEc_jjrSiqZ8LDw1650glt8vm7uXg=w36-h36-p-rp-mo-ba3-br100,Víctor Molina,Local Guide · 22 reviews · 31 photos,5 years ago,Among the 3 best burgers in New York,5
https://lh3.googleusercontent.com/a/ACg8ocIcl3lNiN_xK8l6tI3PT5uZ1qkFkkmCE3khuzUAYpyh8CsF2w=w36-h36-p-rp-mo-ba3-br100,Juan Carlos Constante,Local Guide · 30 reviews · 16 photos,2 years ago,The best in fast food burgers,5
https://lh3.googleusercontent.com/a/ACg8ocL1dsEYbGxyhb77EOD0eQN4z0y_hthS7b97MCZIIo1I4Xnw=w36-h36-p-rp-mo-ba5-br100,רונית רבי,Local Guide · 222 reviews · 161 photos,11 months ago,Delicious hamburger,5
https://lh3.googleusercontent.com/a/ACg8ocJvjXvgLjiz6ZKE31rSnMqZ_5-LvoRmFMKCWkK-DpDEmVr2O8A=w36-h36-p-rp-mo-ba4-br100,Alfonso Gallardo,Local Guide · 248 reviews · 104 photos,6 years ago,Quick service and delicious food. I recommend it,5
https://lh3.googleusercontent.com/a-/ALV-UjWnabxxeTDtQv6EykLFtre0zeBf7c8jVEc3wnzsVBQamDg6fQ=w36-h36-p-rp-mo-br100,Angela Luz,3 reviews,6 years ago,The sandwich is very good!!,5
https://lh3.googleusercontent.com/a-/ALV-UjVYpss6PFF4Bvyru78qlEtXTKhz8IwA8BntKT99bhV_vv6O52R0=w36-h36-p-rp-mo-ba6-br100,Fábio Santos,"Local Guide · 405 reviews · 2,082 photos",a year ago,Good burger!,5
https://lh3.googleusercontent.com/a-/ALV-UjV1vAdEsyJ70I8qROgKcn3GJ_2Q74S3CFlamlF-6xsEbmcd_Xe28w=w36-h36-p-rp-mo-ba3-br100,Diana Olmos Paez,Local Guide · 38 reviews · 9 photos,4 years ago,The best burger in America,5
https://lh3.googleusercontent.com/a-/ALV-UjW2l9h6TWX-aRiJGF9POr9Q8xVHtkuRiER0NQ-6PMZuefKAFewInQ=w36-h36-p-rp-mo-ba3-br100,Sylvain Pichot,Local Guide · 29 reviews · 31 photos,5 years ago,Top fries and burgers too,5
https://lh3.googleusercontent.com/a/ACg8ocLTj-5TU1FVry-KXV2J2cWcONqUKjyMM_ACUL-14Rh1DdyjUw=w36-h36-p-rp-mo-br100,Eugenio Bernardini,5 reviews,a year ago,Everything excellent,5
https://lh3.googleusercontent.com/a-/ALV-UjWTvXHH2gdphJu1gPrbV6YI0wQ9M37RqoJUdbQX3HkmKNCvn3ZX=w36-h36-p-rp-mo-ba6-br100,Angel Basualdo,"Local Guide · 569 reviews · 1,382 photos",6 years ago,Excellent burgers and fries.,5
https://lh3.googleusercontent.com/a-/ALV-UjUImXJQaW0Z-SIlKVbe-nn12tJy1z7D66BQ28ZI5NHolu2P8Juw=w36-h36-p-rp-mo-ba4-br100,Emiliano Villanueva,Local Guide · 150 reviews · 28 photos,4 years ago,Quick service and exquisite products.,5
https://lh3.googleusercontent.com/a-/ALV-UjVrCcNU754_W3lTmX-kZU1lqqqzrxVgVg42H0yvPE7xZqIpv5L_=w36-h36-p-rp-mo-ba5-br100,Jhonny F Lozano,Local Guide · 221 reviews · 279 photos,a year ago,"The food is delicious, recommended",4
https://lh3.googleusercontent.com/a/ACg8ocKqD6I1Qq3_meAsvh0hkybHefwPpaxiqDftV0sUlC7YiAw8bA=w36-h36-p-rp-mo-ba6-br100,Umberto Marini,"Local Guide · 353 reviews · 1,488 photos",5 years ago,"Very clean, great food",5
https://lh3.googleusercontent.com/a-/ALV-UjVjS-1gtKJUDLT5vZc_Yh3WGEX9WF7hVM5kG5vZjWXro3iFioo=w36-h36-p-rp-mo-br100,Peter Saliger,10 reviews,2 years ago,Delicious burgers and fries,5
https://lh3.googleusercontent.com/a-/ALV-UjVFs0qAKdtvkdPKSgWqz7pXs_euWZ0DWgI1VwYj56QgryPTabA=w36-h36-p-rp-mo-ba3-br100,matias nicolas moreyra,Local Guide · 65 reviews · 53 photos,4 years ago,Rich abundant I recommend,5
https://lh3.googleusercontent.com/a/ACg8ocKzjjmFMxPFNmeeJcnPVCqJCN45KKRS3pZ-XCSicY_n_89Daw=w36-h36-p-rp-mo-ba3-br100,김주일,Local Guide · 115 reviews · 18 photos,4 years ago,Why do you eat Shake Shake? Bar is the best!!!!!!!,5
https://lh3.googleusercontent.com/a-/ALV-UjUQ34AHEpLIxqfJTCXIdHii7JuLgA-ZGfIorZxcr9GL__8gniQP=w36-h36-p-rp-mo-ba2-br100,Yeahel Lousky,Local Guide · 17 reviews · 7 photos,6 years ago,nice food,4
https://lh3.googleusercontent.com/a-/ALV-UjXNVclJP_ziRqNKvWTUA6TM9QfYwMPVS6gG8PAd2yt1gCxV6xxCuQ=w36-h36-p-rp-mo-ba4-br100,ghislaine hanrio,Local Guide · 115 reviews · 14 photos,4 years ago,Good meat. Good fries,4
https://lh3.googleusercontent.com/a/ACg8ocKK6L_NHgWaiZ09zWIs2liwBS7cixfv2uroWaOoCNXhBtXCqg=w36-h36-p-rp-mo-ba2-br100,Didier Farre,Local Guide · 11 reviews,2 years ago,Best burgers,5
https://lh3.googleusercontent.com/a/ACg8ocKP_Pl-ELVBggFaAheobb1W48soEu8LaT4q6-dE64RmCRYFog=w36-h36-p-rp-mo-ba4-br100,crestia theo,Local Guide · 100 reviews · 61 photos,4 years ago,Very good burger,5
https://lh3.googleusercontent.com/a/ACg8ocJF2GVjm3LNlVoVf-5m5kApp33leyRMGAQLB2zQTLR_Fzh3-g=w36-h36-p-rp-mo-ba2-br100,Manuel Dominguez,Local Guide · 29 reviews · 1 photo,4 years ago,Good prices and lots of merchandise,5
https://lh3.googleusercontent.com/a-/ALV-UjWe2iv35kWymsSP78eEy3tExvaYOoF5VzhZwBF-CY5-s8p1DFzC=w36-h36-p-rp-mo-ba4-br100,Martin Schmidt,Local Guide · 80 reviews · 92 photos,4 years ago,Best burger ever,5
https://lh3.googleusercontent.com/a-/ALV-UjU-bQUEorXoaYJly8vDDV8n2vd94ITSkhCJvXdbommPoCsm50ZL=w36-h36-p-rp-mo-ba5-br100,Mari Ortiz,Local Guide · 298 reviews · 548 photos,4 years ago,For a good hamburger,4
https://lh3.googleusercontent.com/a-/ALV-UjW81F0yEVdeSUe04cjK8UPsyd3bU7oUIdIXR-4UO_Vc5q1ArG69=w36-h36-p-rp-mo-ba4-br100,Franco Caccetta,Local Guide · 33 reviews · 176 photos,6 years ago,Very delicious burgers,5
https://lh3.googleusercontent.com/a-/ALV-UjUbnig23VVZyaX4BMxt9GzC8wGe9evRFRPaIuyfdGZ7Q99JBk6d=w36-h36-p-rp-mo-ba3-br100,Pūblius Ovidius Nāsō,Local Guide · 22 reviews,5 years ago,Yummy.,5
https://lh3.googleusercontent.com/a-/ALV-UjUZept_aXtvVBYyqwBDJuTrDuftBRrwVt-kmUys3dYLsyOpYGmG=w36-h36-p-rp-mo-ba2-br100,antonio enrique pelaez fuertes,Local Guide · 12 reviews,4 years ago,Authentic NewYork local,5
https://lh3.googleusercontent.com/a/ACg8ocLQ6qibC7XNRP1HS5SvvKWnf9n3XmMStdQ-PajJYf563GvbUw=w36-h36-p-rp-mo-ba4-br100,Federico Bernini,Local Guide · 62 reviews · 230 photos,4 years ago,Delicious burgers,5
https://lh3.googleusercontent.com/a-/ALV-UjUAJMxKaUFNyX0nHpLxHJleifYUfahwEBQfhNQzWUIc1xSW45k=w36-h36-p-rp-mo-ba2-br100,Emilce Galvan,Local Guide · 20 reviews · 5 photos,5 years ago,The best I've eaten so far.,5
https://lh3.googleusercontent.com/a-/ALV-UjXznkAFDHdpDV6rsZoicFvyMJ3hbNWr3RBTb7hH6m4FfHgUIDVpFw=w36-h36-p-rp-mo-ba5-br100,Sandra Dumm,Local Guide · 269 reviews · 462 photos,7 years ago,A must if you are in the USA,5
https://lh3.googleusercontent.com/a-/ALV-UjXIZJ9dAL6u4Xn2QKIiDTy1aouqGFVLDmU9zpMGtNQDvXf37tZMkw=w36-h36-p-rp-mo-ba2-br100,Agustina Yañez,Local Guide · 14 reviews · 6 photos,4 years ago,Everything is excellent!,5
https://lh3.googleusercontent.com/a-/ALV-UjV5ShOKLlHBU8CbYi0oF_Mckf_5P1fT8P76WJaV7cmUqySGvHf3=w36-h36-p-rp-mo-ba3-br100,Luis Marchetti,Local Guide · 36 reviews,4 years ago,Exquisite burgers,5
https://lh3.googleusercontent.com/a-/ALV-UjVDwv9vW94KKnRRb3ilP-t5BJQSVh17ag1_5smFSI1F8_Bk-Og_Sw=w36-h36-p-rp-mo-br100,JORGE ARROYO,56 reviews · 103 photos,4 years ago,Excellent,5
https://lh3.googleusercontent.com/a-/ALV-UjX6-huAl_xrLGajJYOaZF6ZUA1JxgyEu3GsSXyaH1yaCzdiDz2b=w36-h36-p-rp-mo-ba6-br100,FRANCISCO SORIANO,"Local Guide · 347 reviews · 1,457 photos",6 years ago,LOVE the burgers,5
https://lh3.googleusercontent.com/a-/ALV-UjWXYlgmE_TizMuHabGcr9lDg8rIWp9a_p2AMCJR6JS3i5VHmndK_w=w36-h36-p-rp-mo-br100,LUZ MARY GALVIS ALMEYDA,19 reviews · 50 photos,4 years ago,Delicious,5
https://lh3.googleusercontent.com/a-/ALV-UjWmyzoHDK39-z3_pm_6Cr-JriuBOC-kfQnxU9hw5kvQwQEdYTrxxA=w36-h36-p-rp-mo-ba3-br100,Edgardo Flaquer,Local Guide · 19 reviews · 162 photos,6 years ago,the best,5
https://lh3.googleusercontent.com/a-/ALV-UjVWnBVjX9N9QzYS6vAqQ14m30cJZJZYyKND4qColOns2fiXHOloOQ=w36-h36-p-rp-mo-ba2-br100,Alexander Janosko,Local Guide · 10 reviews · 14 photos,4 years ago,Yummy,5
https://lh3.googleusercontent.com/a-/ALV-UjXewO9Jx8KTrmVKJ-4wSjFR427tLN8xbR4Wl8IG8CIalGNoE7CF=w36-h36-p-rp-mo-ba3-br100,Edgar Leyva,Local Guide · 45 reviews,6 years ago,Very good,5
https://lh3.googleusercontent.com/a-/ALV-UjUFQw7jBgSkcS7w25ykNjdYhzDmwIuZOeWB8o6q6aA_IvLHpQV6PQ=w36-h36-p-rp-mo-ba3-br100,Rodrigo Jarufe Fuentes,Local Guide · 58 reviews · 33 photos,2 years ago,Good burgers,4
https://lh3.googleusercontent.com/a/ACg8ocLidHYnFKHxXQRVkf3cldB4DFyw2Du7w_i_FJR9j-E_hH4f3Q=w36-h36-p-rp-mo-ba3-br100,marco melendez cruz,Local Guide · 41 reviews · 2 photos,4 years ago,The potatoes are excellent,5
https://lh3.googleusercontent.com/a-/ALV-UjUgEFQnKM7gPt-jCh5HUZjn7hvfB-yRHnJbZOzM44MGoMTwc0vQug=w36-h36-p-rp-mo-br100,Sakurai Ian (iansaku),2 reviews · 3 photos,6 years ago,The best burgers,5
https://lh3.googleusercontent.com/a-/ALV-UjW1xNPoLh0q5poaJk1GsvckQXObGqI93-dR7CSoh0nombHI8ngiMg=w36-h36-p-rp-mo-ba4-br100,Flore Kokalos,Local Guide · 78 reviews · 127 photos,6 years ago,Delicious!,5
https://lh3.googleusercontent.com/a/ACg8ocIhGFE5SsKo4354QdJ3IcwlRBy4j5DvOYRMp_5EsVuouyPzRw=w36-h36-p-rp-mo-ba2-br100,CACO CARUSO,Local Guide · 17 reviews · 1 photo,6 years ago,Good burgers,4
https://lh3.googleusercontent.com/a-/ALV-UjU-UxGuQZ5F8r2W8H3P-LkVAe-rPPv6vxq5Q1-JMSfiK1r7d9I3_Q=w36-h36-p-rp-mo-ba4-br100,Trillado666,Local Guide · 39 reviews · 176 photos,5 years ago,Beautiful views,5
https://lh3.googleusercontent.com/a-/ALV-UjVzKRMv6dqohDMxTZSXc4Z8iTDPViZ-7kk4SaqhpsZD7vu6IAiO=w36-h36-p-rp-mo-ba6-br100,Gallus,Local Guide · 353 reviews · 395 photos,4 years ago,Superb burger,5
https://lh3.googleusercontent.com/a-/ALV-UjUZOkKQhmj6jjPAmJRqzSRBsa1tNH4tTzWnX6bXxpRNPFrD3rDxYw=w36-h36-p-rp-mo-ba4-br100,Peter Forero,Local Guide · 143 reviews · 3 photos,4 years ago,Great food,5
https://lh3.googleusercontent.com/a-/ALV-UjUEd-r6_L3K6Q-CRjkWjA3Fq80cp_8yFCZl17cONGgbcYJZq5A9Eg=w36-h36-p-rp-mo-ba5-br100,michael aubry,"Local Guide · 146 reviews · 1,549 photos",4 years ago,Delicious !,5
https://lh3.googleusercontent.com/a/ACg8ocIT2P2BN1kBbYj4temv8ucjAdrMfeXvU6UOA6lbaV1EZTXYo_Y_=w36-h36-p-rp-mo-br100,Ana Mota,5 reviews,5 years ago,Wonderful,5
https://lh3.googleusercontent.com/a-/ALV-UjUaxTz8n9n00BcUBF5Ij5P0iUNSN4Sy4gUg--9RjoWBo5xWWIW8=w36-h36-p-rp-mo-ba5-br100,Bernd Volkmer,Local Guide · 263 reviews · 429 photos,5 years ago,Cool burgers,5
